Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.568087	-0.0409506	0.0773544	-0.00106202	-8.58799e-05	-0.00150222
0.553834	-0.310026	0.171178	-0.000364747	-0.000303936	-0.000451289
0.553835	-0.310026	0.17118	5.41064e-06	0.000267494	-0.00034488
0.553835	-0.310026	0.171183	0.000222797	0.000219719	0.00127684
0.553836	-0.310023	0.171181	0.000491064	0.00116919	0.000178714
0.553837	-0.310023	0.171181	0.000586627	0.000773224	-4.32147e-05
0.553836	-0.310022	0.17118	0.000327449	0.00114689	-0.000422232
0.553839	-0.310017	0.171181	0.00110564	0.00211285	0.000227079
0.553838	-0.310017	0.171178	0.000540276	0.0016368	-0.000991653
0.553839	-0.310018	0.171183	0.000792871	0.000909119	0.00112137
0.55384	-0.310016	0.171179	0.000671095	0.00109397	-0.000681803
0.553838	-0.310014	0.171177	0.000551561	0.000670225	0.00302382
0.553842	-0.310011	0.171179	0.00183752	0.00159193	0.0029921
0.553839	-0.310013	0.171176	0.000314012	0.000250469	0.00134528
0.553837	-0.310017	0.171177	-0.000232254	-0.000766371	0.00113736
0.553839	-0.310017	0.171181	0.000480148	-0.000798495	0.00244697
0.55384	-0.310013	0.171178	0.000814082	0.000986916	0.000462874
0.553843	-0.31001	0.171181	0.0013897	0.00155466	0.00155818
0.553841	-0.310006	0.171174	0.00204598	0.00562788	-0.00107796
0.553842	-0.310008	0.171176	0.00213082	0.00373421	-1.27571e-06
0.553843	-0.310008	0.171177	0.00185538	0.00254421	0.000388173
0.553844	-0.310006	0.171178	0.00169279	0.00291313	0.000493187
0.553842	-0.310009	0.17118	0.000487606	0.000504392	0.000935945
0.553845	-0.310003	0.171179	0.00122456	0.00257732	0.000286303
0.553845	-0.310003	0.171176	0.00101628	0.00166812	-0.000880138
0.553847	-0.309999	0.171177	0.00115829	0.00229095	-0.00032265
0.553847	-0.310001	0.171179	0.00123382	0.00135022	0.000729763
0.553848	-0.310002	0.171179	0.00101188	0.000823923	0.000264226
0.55385	-0.309996	0.171179	0.00131885	0.00214806	0.0003547
0.553847	-0.31	0.171176	-0.000254549	6.62951e-05	-0.000919375
0.553849	-0.309995	0.171175	0.000135783	0.00123033	-0.000962667
0.553849	-0.309993	0.171173	0.000275655	0.00143362	-0.00121389
0.553849	-0.309994	0.171176	0.000429224	0.000816591	0.000348326
0.553852	-0.309991	0.171176	0.000847762	0.00155775	0.000213196
0.553854	-0.309991	0.171178	0.0012373	0.000763021	0.000891594
0.553854	-0.309988	0.171178	0.00089666	0.00107331	0.000790146
0.553853	-0.309988	0.171175	0.000554926	0.00133815	-0.000693369
0.553853	-0.309993	0.171178	-2.68167e-06	-0.000838561	0.000524244
0.553853	-0.309988	0.171175	-0.00016962	0.000845795	-0.000945624
0.553854	-0.309987	0.171175	0.000427829	0.000904391	-0.00032663
0.553854	-0.309984	0.171175	0.000133439	0.0013669	-0.000309369
0.553851	-0.309989	0.171173	-0.000874224	-0.000530477	-0.000751903
0.553857	-0.309987	0.171182	0.00156517	0.00048715	0.00228424
0.553856	-0.309984	0.171176	0.000436336	0.00125605	-0.000377988
0.553857	-0.309983	0.171177	0.000621563	0.000712713	0.000113509
0.553858	-0.309983	0.171181	0.00094348	0.000843359	0.00123224
0.553853	-0.309983	0.171173	-0.00111779	0.000814058	-0.0017495
0.553856	-0.309981	0.171175	0.000167785	0.000737899	-0.000454141
0.553858	-0.309982	0.171181	0.000838172	0.000159452	0.00183487
0.553854	-0.309985	0.171174	-0.000633787	-0.000680084	-0.00117557
0.553854	-0.309981	0.171171	-0.000876188	0.000420612	-0.00207126
0.553856	-0.309981	0.171174	0.000187103	-0.000104058	-8.35188e-05
0.553857	-0.30998	0.171177	0.000365345	0.000478046	0.00076472
0.553856	-0.30998	0.171176	-1.54051e-05	0.00050774	0.000195589
0.553854	-0.309982	0.171174	-0.000738323	-0.000637911	-0.000480181
0.553856	-0.30998	0.171175	0.000388488	0.000442289	3.62102e-05
0.553856	-0.309981	0.171177	-0.000124035	-0.000226311	0.000805018
0.553856	-0.30998	0.171173	-0.000168714	-0.000106507	-0.000874362
0.553854	-0.309983	0.171177	-0.000570444	-0.00112167	0.000847461
0.553855	-0.309985	0.171175	-0.000430434	-0.00133489	-0.000452358
0.553855	-0.309983	0.171176	-3.7767e-05	0.000305561	0.000169804
0.553853	-0.309984	0.171176	-0.000324696	-0.000304958	0.000113421
0.553854	-0.309985	0.171174	0.000106398	-0.000406032	-0.000410753
0.553857	-0.309983	0.171179	0.000712871	2.02727e-05	0.00144348
0.553854	-0.309985	0.171175	-0.000596829	-0.000677693	-0.000505996
0.553852	-0.309984	0.171173	-0.00101698	-0.000146789	-0.00103932
0.553852	-0.30999	0.171176	-0.000613404	-0.00206924	0.000380047
0.553854	-0.309984	0.171173	0.000296428	0.000877626	-0.000711053
0.553851	-0.309986	0.171175	-0.000714825	-0.000275541	2.67956e-07
0.553853	-0.309987	0.171177	0.000120515	-0.000488251	0.000707638
0.55385	-0.309988	0.171171	-0.00123506	-0.00102756	-0.00166305
0.55385	-0.309989	0.171173	-0.000262424	-0.000956033	0.000416227
0.553851	-0.309991	0.171174	-0.000201926	-0.00120573	0.000109291
0.55385	-0.30999	0.171173	-0.000168986	-0.000149901	-0.000302889
0.55385	-0.309991	0.171175	-0.000268036	-0.000663235	0.000378006
0.553848	-0.309992	0.171172	-0.000914976	-0.000746559	-0.000681328
0.55385	-0.30999	0.171176	-2.54345e-05	-8.99217e-05	0.000736071
0.553851	-0.309993	0.17118	0.000711935	-0.000466283	0.00177164
0.553847	-0.309993	0.171172	-0.00108193	-0.000786704	-0.00125343
0.553851	-0.309991	0.171177	0.000396582	0.000167394	0.000659541
0.553847	-0.309997	0.171175	-0.00100033	-0.00182912	-0.000110855
0.553847	-0.309997	0.171175	-0.000685509	-0.00122814	-9.91329e-05
0.553845	-0.309999	0.171176	-0.000870953	-0.00121317	0.000175876
0.553851	-0.309997	0.171183	0.00114854	-0.000423891	0.00235193
0.553846	-0.31	0.171176	-0.000774879	-0.00138486	-0.000535255
0.553848	-0.309995	0.171175	9.17635e-06	0.00069173	-0.000727775
0.553848	-0.309997	0.171179	0.000260311	0.000341414	0.000654256
0.553847	-0.309997	0.171177	-0.000226687	-0.000217577	-9.01442e-05
0.553846	-0.31	0.171176	-0.000545097	-0.00123048	-0.000314347
0.553848	-0.309997	0.171177	0.000407786	0.000135418	0.000439714
0.553844	-0.310003	0.171177	-0.000955855	-0.00126234	-0.000106433
0.553847	-0.309998	0.171178	0.000297519	0.000549276	0.000474777
0.553845	-0.309996	0.17117	-0.000634188	0.000815948	-0.00240915
0.553848	-0.309999	0.171177	0.000521968	-0.000530519	0.000672729
0.553847	-0.309999	0.171176	4.35262e-05	-0.000198738	9.48634e-05
0.553847	-0.310002	0.171181	0.000362162	-0.000904364	0.00163511
0.553843	-0.310004	0.171174	-0.00133194	-0.00109844	-0.00136426
0.553843	-0.310002	0.171176	-0.000617607	-0.000208649	-7.97465e-05
0.553847	-0.309997	0.171175	0.000724221	0.00167571	-0.000410472
0.553844	-0.310003	0.171177	-0.000441859	-0.000899363	0.000373619
0.553844	-0.310002	0.171175	-0.000159477	-3.48193e-05	-0.000361114
0.553846	-0.31	0.171179	0.0004659	0.000361173	0.000934902
0.553846	-0.309998	0.171173	0.00020422	0.000952271	-0.00114385
0.553846	-0.309997	0.171173	0.000141912	0.000617372	-0.000720239
0.553845	-0.31	0.171176	-0.000499189	-0.000530789	0.000339853
0.553848	-0.309996	0.171177	0.000741864	0.000915174	0.000523957
0.553843	-0.310001	0.171174	-0.000147977	-0.00159396	0.00340851
0.553848	-0.310001	0.171179	0.00164789	-0.000607199	0.00428259
0.553847	-0.309999	0.171178	0.00113627	0.00021496	0.00276208
0.553847	-0.309997	0.171177	0.000738102	0.000757264	0.00163497
0.553845	-0.31	0.171173	-0.00029331	-0.000350329	5.10987e-05
0.553846	-0.31	0.171177	8.40322e-05	-0.000378818	0.00131564
0.553846	-0.309997	0.171173	9.03876e-05	0.000360961	-0.000237887
0.553845	-0.310001	0.171175	0.000124216	-0.000395476	0.000293687
0.553848	-0.309998	0.17118	0.00114599	0.00109407	0.0022189
0.553849	-0.309997	0.171181	0.000528512	0.000251264	0.00154916
0.553849	-0.309995	0.171179	0.000781607	0.00123876	0.000449812
0.553849	-0.309993	0.171175	0.000183491	0.000924569	-0.000896264
0.553851	-0.309991	0.171174	0.000848563	0.00150889	-0.000857772
0.553847	-0.309998	0.171179	-0.000400254	-0.00101279	0.000927976
0.553849	-0.309996	0.171176	0.000357541	0.000317699	-0.000193482
0.553849	-0.309995	0.171177	4.06986e-05	0.000291402	8.90654e-05
0.553852	-0.309991	0.171178	0.00112976	0.00152519	0.000355783
0.55385	-0.309993	0.171177	-7.77134e-05	0.00018477	-7.39752e-05
0.553851	-0.309992	0.171179	0.000102386	6.58554e-05	0.000566466
0.55385	-0.30999	0.171174	5.35304e-05	0.00133375	-0.00116771
0.553851	-0.309991	0.171177	0.000202937	0.000184204	0.000179384
0.55385	-0.309989	0.171174	-7.80702e-05	0.000832302	-0.000865375
0.55385	-0.309991	0.171177	-9.72793e-05	-0.000654436	0.000429478
0.553852	-0.30999	0.171176	0.00063551	0.000462874	1.57838e-05
0.553851	-0.309987	0.171172	-2.15277e-05	0.00119834	-0.00128726
0.553854	-0.309988	0.17118	0.00101556	0.000316848	0.00163069
0.553848	-0.309991	0.171175	-0.000957572	-0.000286341	-0.000558624
0.553852	-0.309985	0.171172	0.000209581	0.00126305	-0.00125144
0.553854	-0.309986	0.171176	0.000883674	0.000466366	0.000461153
0.553851	-0.309985	0.171173	-0.00058008	0.000312113	-0.000719128
0.553854	-0.309979	0.171173	0.00283974	0.00111353	0.00194812
0.553855	-0.309983	0.171177	0.00230693	-0.000701949	0.00286568
0.553853	-0.309986	0.171173	0.00132672	-0.000991309	0.000674436
0.553853	-0.309985	0.171176	0.00073684	-0.000610263	0.00160134
0.553854	-0.309983	0.171176	0.000823592	4.24696e-05	0.00113799
0.553855	-0.309982	0.171175	0.00107729	0.000425599	0.000589707
0.553852	-0.309983	0.171173	-0.000136055	5.80721e-05	-0.000264919
0.553855	-0.309985	0.171179	0.0011363	0.000109506	0.00176323
0.553852	-0.309983	0.171173	-0.000126238	0.000487924	-0.0006998
0.553853	-0.309987	0.171177	-0.000139918	-0.00156733	0.000888915
0.553853	-0.309983	0.171172	-0.000157636	0.000217977	-0.000985714
0.553855	-0.30998	0.171174	0.000614818	0.00107369	-7.22692e-05
0.553855	-0.309981	0.171173	0.00033283	0.000148223	-0.00023426
0.553852	-0.309988	0.171174	-0.000601887	-0.00209524	0.000223819
0.553854	-0.309981	0.171172	0.000128709	0.00094243	-0.000570585
0.553855	-0.309985	0.171176	0.000271805	-0.000741572	0.00093067
0.553855	-0.309981	0.171174	0.000135773	0.000806869	-9.60888e-05
0.553855	-0.309981	0.171174	0.000153215	0.000567574	-2.03558e-05
0.553855	-0.309984	0.171176	0.000329895	-0.000482726	0.000626534
0.553856	-0.309982	0.171174	0.000450847	0.000278999	-0.000122637
0.553856	-0.309984	0.171178	0.00028504	-0.000436696	0.00111282
0.553852	-0.309984	0.171172	-0.00105374	-0.00041425	-0.00120226
0.553856	-0.30998	0.171177	0.000880903	0.0015734	0.000965189
0.553851	-0.309988	0.171173	-0.00121722	-0.00194802	-0.000726909
0.553853	-0.309987	0.171174	-0.0011502	-0.000503906	-0.00413055
0.553853	-0.309988	0.171178	0.000130281	-0.000798324	0.00224433
0.553853	-0.309989	0.171179	-0.000102798	-0.00101591	0.00164319
0.553852	-0.309986	0.171174	-0.000403265	9.13602e-05	-0.000418531
0.553853	-0.309988	0.171176	0.000113537	-0.000742324	0.000520165
0.553853	-0.309989	0.171177	6.49988e-05	-0.000508201	0.000355737
0.553851	-0.309988	0.171176	-0.000439865	-0.000127449	0.000128555
0.553851	-0.309989	0.171174	-0.000238367	-8.60774e-05	-0.000700304
0.553852	-0.309992	0.171178	-0.000171173	-0.00137463	0.00107723
0.553851	-0.30999	0.171177	-0.000131482	-0.000261741	0.000352618
0.55385	-0.309989	0.171172	-0.00064436	0.000136297	-0.00126955
0.55385	-0.309991	0.171175	-0.000335507	-0.00068606	6.51257e-05
0.553851	-0.309989	0.171176	-4.43945e-05	0.000181321	0.000321286
0.553849	-0.309992	0.171178	-0.000423689	-0.000939152	0.000845032
0.553852	-0.309988	0.171177	0.00070603	0.000786828	0.000294767
0.55385	-0.309989	0.171177	-0.000262695	0.000274325	9.61125e-05
0.55385	-0.309992	0.171179	-0.000322551	-0.00106064	0.0010074
0.553847	-0.309995	0.171176	-0.000772475	-0.00108964	-0.00050345
0.553847	-0.309994	0.171173	-0.000631313	-0.000651221	-0.000898049
0.553849	-0.309996	0.171179	-0.000117139	-0.00121499	0.000951458
0.553849	-0.309994	0.171177	2.34679e-05	-0.000284699	-1.50508e-05
0.553849	-0.309994	0.171177	1.06543e-06	-0.000191018	-9.6037e-06
0.553848	-0.309992	0.171173	-0.00052541	0.000199719	-0.00149637
0.553845	-0.309997	0.171175	-0.00123181	-0.00136024	-0.000157787
0.553846	-0.309992	0.171172	-0.000430323	0.000810925	-0.00108363
0.553848	-0.309994	0.171173	0.000441543	0.000111156	-0.000294072
0.553849	-0.309998	0.171179	0.000709287	-0.00130562	0.00178846
0.553848	-0.309995	0.171175	-2.88343e-05	-1.48703e-05	-0.000142342
0.553849	-0.30999	0.171172	0.00036982	0.00171883	-0.00107885
0.553847	-0.309994	0.171173	-0.000554183	-0.000342268	-0.000659998
0.553848	-0.309992	0.171172	0.000189994	0.000774589	-0.000457071
0.553848	-0.309997	0.171177	0.000114821	-0.000798239	0.00122798
0.553846	-0.31	0.171179	-0.000347008	-0.00160619	0.00142654
0.553845	-0.31	0.171174	-0.000908116	-0.00136224	-0.000796048
0.553846	-0.310002	0.171178	0.000966032	-0.000674574	0.00165448
0.553849	-0.309998	0.17118	0.00172259	0.00100737	0.00174912
0.553847	-0.309996	0.171173	0.000480919	0.00106553	-0.000949216
0.553846	-0.31	0.171177	0.000112738	-0.000386432	0.000648559
0.553847	-0.309996	0.171174	0.000349234	0.000863667	-0.000781759
0.553848	-0.309998	0.171176	0.00126189	0.00151076	0.00031588
0.553845	-0.31	0.171178	0.000144622	0.000395589	0.000785339
0.553845	-0.309996	0.171172	0.000232662	0.00149302	-0.00129353
0.553845	-0.309998	0.171176	0.000218923	0.00049005	0.000315418
0.553846	-0.309996	0.171174	0.000382938	0.000979847	-0.000352691
0.553843	-0.31	0.171171	-0.000873996	-0.000706894	-0.00140809
0.553845	-0.309998	0.171176	0.000401724	0.000385788	0.000802063
0.553845	-0.31	0.171173	0.000218712	-0.000328738	-0.000498338
0.553843	-0.31	0.171172	-0.000512656	-0.000648361	-0.000239106
0.553847	-0.309997	0.171176	0.000796069	0.000920758	0.00102188
0.553847	-0.309999	0.171176	0.000610184	-0.00016195	0.00069499
0.553844	-0.310001	0.171178	-0.000393105	-0.000863215	0.0010335
0.553848	-0.309994	0.171178	0.00110029	0.00188195	0.000632474
0.553843	-0.309999	0.171169	-0.00319366	0.000652772	-0.00494495
0.553844	-0.310002	0.171175	-0.0020817	-0.00076567	-0.00134516
0.553848	-0.309996	0.171179	-0.000161988	0.00139754	8.31107e-05
0.553843	-0.310002	0.171174	-0.00162641	-0.00022078	-0.00158684
0.553847	-0.309996	0.171173	-0.000475852	0.00142821	-0.00175234
0.553844	-0.310002	0.171174	-0.00085621	-0.000635643	-0.00083743
0.553846	-0.309998	0.171173	0.000159117	0.001069	-0.000654031
0.553847	-0.309998	0.171179	0.000225314	2.84113e-05	0.00131639
0.553844	-0.309999	0.171172	-0.000887605	-0.000115986	-0.00127525
0.553846	-0.309997	0.171174	-0.000109369	0.000401639	-0.000236089
0.553846	-0.309998	0.171175	-0.000112513	-0.000410611	0.000161712
0.553846	-0.309997	0.171172	-9.85677e-05	0.000355307	-0.0010992
0.553845	-0.309995	0.171173	-2.38723e-05	0.000833357	0.000273152
0.553848	-0.309997	0.171175	0.00107363	0.000691395	0.000635861
0.553844	-0.309998	0.171172	-0.000835664	-0.00063368	-0.000824811
0.553846	-0.309999	0.171178	-0.000151263	-0.000624655	0.00124756
0.553843	-0.310002	0.171173	-0.00115443	-0.00178884	-0.00114443
0.553846	-0.309998	0.171172	4.60994e-05	0.000279196	-0.000784821
0.553845	-0.309998	0.171174	0.000204923	0.000673909	0.000236312
0.553845	-0.309996	0.171172	0.000272387	0.00100436	-0.000448774
0.553846	-0.31	0.171179	0.000398414	-0.000639676	0.00190155
0.553847	-0.309997	0.171171	0.000458343	0.000772911	-0.00138432
0.553848	-0.309995	0.171174	0.000547333	0.00101567	-7.83489e-05
0.553847	-0.309995	0.171174	0.000465087	0.00126621	0.000159326
0.553843	-0.309999	0.171171	-0.0010349	-0.00098183	-0.00103375
0.553846	-0.309998	0.171174	-6.25502e-06	-0.000414574	0.000252787
0.553845	-0.309998	0.171172	-0.000182502	-0.000226885	-0.000438796
0.553844	-0.309999	0.171172	-0.000523757	-0.000527974	-5.89067e-05
0.553844	-0.309999	0.171171	-0.000360192	-0.000352112	-3.64282e-05
0.553848	-0.309992	0.171171	0.00100215	0.00164476	-0.000300638
0.553845	-0.309998	0.171174	-0.000471525	-0.000864907	0.000641836
0.553846	-0.309998	0.171171	9.90587e-05	-0.000716892	-2.59492e-06
0.553844	-0.309999	0.171174	-0.000604667	-0.000824431	0.000445308
0.553848	-0.309995	0.171174	0.00117683	0.00118562	0.000398933
0.553843	-0.309997	0.171166	-0.00106285	0.000453242	-0.00251698
0.553846	-0.310001	0.171175	0.000595342	-0.0010136	0.00146174
0.553843	-0.309999	0.171173	-0.0009374	-0.000626027	0.000207012
0.553848	-0.309994	0.171173	0.000948344	0.00134084	0.000195044
0.553846	-0.309996	0.171173	-0.000189257	8.11724e-05	-0.000201296
0.553849	-0.309996	0.171176	0.00188145	0.000656578	0.00185608
0.553848	-0.309994	0.171176	0.00128627	0.00179718	0.000566594
0.553846	-0.309999	0.171176	0.000360771	-0.000430768	0.000753956
0.553848	-0.309995	0.171174	0.000909272	0.00123663	-0.000112501
0.553846	-0.309997	0.171174	-8.87745e-05	-0.000573059	2.43357e-05
0.553842	-0.310004	0.171174	-0.00109203	-0.00181838	0.000269169
0.553845	-0.310002	0.171176	0.000520799	-0.000479003	0.000924566
0.553843	-0.310001	0.171174	0.0015596	-0.00157258	0.00236234
0.553847	-0.309996	0.171173	0.0021647	0.000867948	0.00114437
0.553844	-0.310001	0.171174	0.000798338	-0.00159886	0.0013121
0.553846	-0.309999	0.171175	0.00133384	-0.000171619	0.00159618
0.553843	-0.309999	0.171171	-0.000292074	-0.000747287	-0.00011693
0.553843	-0.310005	0.171177	0.000155116	-0.00198333	0.00186986
0.553847	-0.309999	0.171176	0.00144612	0.0005799	0.0010225
0.553845	-0.310002	0.171175	0.000321465	-0.000556587	0.000173577
0.553845	-0.31	0.171175	0.000329595	0.000164002	0.000381107
0.553845	-0.310003	0.171176	1.30792e-05	-0.00101086	0.000648683
0.553844	-0.309998	0.171172	-0.000241257	0.000658928	-0.000930916
0.553844	-0.310001	0.171174	-0.000270758	-0.000129014	1.39846e-06
0.553845	-0.31	0.171173	0.000223601	0.000304694	-0.0002662
0.553845	-0.310002	0.171178	0.00024861	-0.00104401	0.00144023
0.553845	-0.310002	0.171176	-3.1612e-05	-0.000682328	0.000312749
0.553846	-0.310004	0.171179	0.000501235	-0.0006378	0.00122081
0.553843	-0.310005	0.171175	-0.000477332	-0.000612419	-0.000673911
0.553844	-0.310001	0.171175	2.36936e-05	0.000652405	-0.000274368
0.553847	-0.309999	0.171176	0.00084049	0.00123605	0.000155421
0.553844	-0.310003	0.171175	-0.00033199	-0.000539948	-0.000427242
0.553843	-0.310003	0.171172	-0.000707261	-0.000186454	-0.00126204
0.553846	-0.310001	0.171176	0.00061801	0.000586314	0.000647429
0.553844	-0.310002	0.171175	-0.000149246	5.87981e-05	9.51185e-05
0.553844	-0.310003	0.171175	-0.000183767	-0.000524682	-0.000131031
0.553845	-0.310002	0.171176	-1.77023e-05	-0.000442838	0.000484374
0.553842	-0.310005	0.171174	-0.000724236	-0.000586593	-0.000619036
0.553844	-0.310002	0.171173	6.0446e-05	0.000620644	-0.000434569
0.553841	-0.310004	0.171173	-0.000778517	-0.000428722	-0.000601586
0.553843	-0.310004	0.171173	0.00024176	-1.04963e-05	-0.000284501
0.553843	-0.310005	0.171175	-1.49732e-06	-0.000592437	0.000404104
0.553846	-0.310001	0.171174	0.000726153	0.0005296	1.2491e-05
0.553842	-0.310004	0.171174	-0.000548328	-0.000411092	-9.10032e-05
0.553842	-0.310004	0.171174	-0.00055012	-0.000214803	0.000159024
0.553841	-0.310001	0.171171	-0.000247632	0.00108577	-0.000855448
0.553844	-0.31	0.171173	0.000698502	0.000916446	0.000112594
0.553845	-0.310002	0.171175	0.00051866	-4.82782e-05	0.000487642
0.553844	-0.31	0.171172	-0.000251179	0.000309391	-0.000401946
0.553846	-0.31	0.171174	0.000982298	0.000890407	0.000396957
0.553844	-0.310001	0.171171	0.000103842	0.000188223	-0.000866444
0.553842	-0.310002	0.171171	-0.00098353	-0.00062315	-0.000718837
0.553844	-0.310003	0.171175	0.000119576	-0.000769437	0.000835405
0.553844	-0.310003	0.171173	0.000232404	6.68007e-05	-3.11236e-05
0.553843	-0.310002	0.171172	-0.000605754	-0.000230823	-0.000137215
0.553843	-0.309999	0.171169	-0.0001162	0.000991422	-0.00129011
0.553846	-0.309995	0.171171	0.000874097	0.00207149	-0.000294531
0.553845	-0.309996	0.171169	0.000177761	0.000947011	-0.000761895
0.553845	-0.309996	0.171171	0.000265366	0.00056024	7.99113e-05
0.553843	-0.309997	0.171169	-0.000415126	5.14731e-05	-0.000319931
0.553845	-0.309997	0.171172	0.000373568	0.000271806	0.000669669
0.553846	-0.309995	0.17117	0.000432963	0.000745625	-0.000102698
0.553848	-0.309995	0.171173	0.00123239	0.000725084	0.000683203
0.553845	-0.309994	0.171168	-0.000593874	0.000459936	-0.00125991
0.553845	-0.309998	0.171172	-0.000145562	-0.00101622	0.000534108
0.553847	-0.309994	0.171174	0.000777457	0.000887736	0.00120581
0.553847	-0.309995	0.171173	0.000350109	-4.17226e-05	0.000524878
0.553845	-0.309994	0.17117	-0.000133309	0.000761962	-0.000396713
0.553848	-0.309996	0.171176	0.000715054	0.000168367	0.00106974
0.553849	-0.309992	0.171173	0.000569367	0.000655952	8.61825e-05
0.553847	-0.309995	0.171175	-0.000287504	-0.000451227	0.00035333
0.553847	-0.309993	0.171173	-0.000557039	-0.000176445	-0.000159692
0.55385	-0.309992	0.171173	0.000875538	0.000562742	-0.000217001
0.553849	-0.309996	0.171174	2.96574e-05	-0.0012625	0.000241139
0.553849	-0.309992	0.171172	0.000192101	0.000929376	-0.000625231
0.553846	-0.309996	0.171174	-0.000431772	-0.000354595	0.000450235
0.553847	-0.309994	0.171172	2.03019e-06	0.000238018	-0.000544383
0.553848	-0.309992	0.171174	-1.74609e-06	0.000203732	0.000478908
0.553849	-0.309994	0.171175	0.000303292	-1.9119e-05	0.000672893
0.553847	-0.309996	0.171174	-0.000220492	-0.000460948	-0.000139467
0.553851	-0.30999	0.171173	0.000563314	0.00128621	-0.000703557
0.553848	-0.309994	0.171174	-0.000671473	-0.000597277	-0.000234116
0.553849	-0.309992	0.171175	2.41011e-05	8.59065e-05	0.000473829
0.553848	-0.309994	0.171173	-0.000118978	-0.000565578	6.16367e-05
0.55385	-0.309988	0.171172	0.000732394	0.0017999	-0.000354849
0.553849	-0.309988	0.171168	-5.33543e-06	0.000860331	-0.00134806
0.553849	-0.309992	0.171173	0.000281441	-0.000215955	0.00062561
0.55385	-0.309991	0.171173	0.000616994	0.000260982	0.000165753
0.55385	-0.309993	0.171176	7.37288e-05	-0.00100172	0.00126459
0.553848	-0.30999	0.171173	-0.000576245	0.000277576	-0.00023034
0.553848	-0.309991	0.171173	-0.000369023	0.000214945	-0.000138788
0.553849	-0.309989	0.171173	7.03246e-05	0.000671665	-7.29368e-05
