Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.55789	-0.314019	0.181014	-0.000479658	-0.000222981	-0.000684503
0.537892	-0.0238119	0.304908	0.000462582	-0.000222869	0.00142071
0.537893	-0.0238089	0.304907	0.000326542	0.000849924	0.000448476
0.537892	-0.0238134	0.304906	-0.000124987	-0.000920692	-6.03498e-05
0.537891	-0.0238133	0.304905	-0.000362291	-0.000596919	7.7098e-05
0.537892	-0.0238134	0.304903	-5.00396e-05	-0.000408654	-0.000616381
0.537892	-0.0238177	0.304904	0.000266338	-0.00173471	0.000496082
0.537892	-0.0238122	0.304902	0.000163541	0.000293074	-0.00116632
0.537892	-0.0238085	0.304901	0.000175217	0.00168966	-0.000776588
0.537892	-0.0238132	0.304907	0.000122074	-0.000374287	0.00145288
0.537891	-0.0238148	0.304903	-0.000602947	-0.000713033	-0.000795226
0.537892	-0.0238162	0.304907	0.000240557	-0.000954954	0.00123281
0.537889	-0.0238161	0.304899	-0.00080078	-0.000592969	-0.00179694
0.53789	-0.0238133	0.304902	-0.000160656	0.000536116	-0.000315194
0.537893	-0.0238134	0.304905	0.000782489	0.000318309	0.000437129
0.537892	-0.0238134	0.304904	0.000209843	0.000224227	0.000381831
0.537891	-0.0238118	0.304906	-0.000425168	0.000676353	0.000466243
0.537895	-0.023809	0.304909	0.00101027	0.00138731	0.00186489
0.537892	-0.0238119	0.304907	-0.000224732	-3.39763e-05	0.000146246
0.537892	-0.0238147	0.304909	-0.000194543	-0.000964606	0.000571381
0.537893	-0.0238131	0.304904	0.000113237	0.000292325	-0.00123345
0.537892	-0.0238123	0.304905	6.90541e-05	0.000198407	-0.000350544
0.537893	-0.023812	0.304907	7.19677e-05	0.000128556	0.000265919
0.537891	-0.0238104	0.304906	-0.00017641	0.000597038	0.000322476
0.537891	-0.0238089	0.304906	-4.07195e-05	0.000888932	0.000739475
0.53789	-0.0238133	0.304901	-0.000502448	-0.00087558	-0.00188968
0.537892	-0.0238132	0.304908	0.000355696	-0.000565647	0.00100279
0.537892	-0.0238149	0.304899	-2.31395e-06	-0.000915761	-0.0023292
0.537891	-0.0238132	0.3049	-0.000200456	-5.24606e-05	-0.000959763
0.537891	-0.0238148	0.304908	-0.000339632	-0.000580784	0.00194951
0.537892	-0.0238119	0.304906	0.000382715	0.000587874	0.000592324
0.537891	-0.0238135	0.304903	-0.000455792	-0.000523781	-0.00089709
0.537891	-0.0238144	0.304905	2.51261e-05	-0.000416101	0.000284709
0.53789	-0.0238132	0.304903	-0.000204806	0.000231926	-0.000140694
0.537893	-0.0238119	0.304907	0.000495908	0.000625248	0.000670789
0.537891	-0.0238177	0.304903	-0.000174509	-0.00151008	-0.00098795
0.537891	-0.0238103	0.304903	-0.000254482	0.00144936	-0.000510655
0.537891	-0.0238118	0.304904	-0.000198371	0.000467523	0.00013035
0.537892	-0.0238092	0.304905	0.000532849	0.000780354	0.000880313
0.53789	-0.0238129	0.304904	-0.000360919	-0.000446306	-0.000230458
0.537892	-0.0238118	0.304902	0.000342785	0.000177163	-0.00086303
0.537893	-0.0238107	0.304904	0.000342115	0.000112333	0.000474717
0.537892	-0.023813	0.304907	-0.000108661	-0.000408903	0.000881631
0.537891	-0.0238102	0.304902	-0.000350005	0.000739059	-0.00124064
0.537891	-0.0238103	0.304904	3.62462e-05	0.000477484	3.97806e-06
0.537891	-0.0238133	0.304905	3.84983e-05	-0.000683536	0.000528221
0.537891	-0.0238118	0.304902	-4.10846e-06	5.19528e-05	-0.000648038
0.537892	-0.0238104	0.304905	0.000100363	0.000528145	0.000592088
0.537891	-0.0238148	0.304903	-0.000359541	-0.00112699	-0.000512062
0.537892	-0.0238134	0.304906	0.000389525	-0.000205094	0.00089602
0.537892	-0.0238122	0.304904	-1.24542e-05	-0.000114522	0.000242939
0.537891	-0.0238107	0.304902	-3.42027e-05	-7.07159e-05	-0.000338611
