Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.526515	-0.0055362	0.319718	-2.23411e-06	0.000275579	-0.000230372
0.526524	-0.005587	0.319741	-0.000925359	-0.000734866	-0.000673739
0.526526	-0.00558561	0.319742	-0.000361831	3.28731e-06	-0.000527869
0.526525	-0.0055803	0.319741	-0.000253886	0.00140792	-0.000377412
0.526525	-0.00558381	0.31974	-0.000211708	2.0702e-05	-0.000752622
0.526525	-0.00558449	0.319739	-0.000459199	-0.000479167	-0.00090135
0.526526	-0.00558674	0.319746	1.01607e-05	-0.000806707	0.00119339
0.526526	-0.00558554	0.319741	-3.23497e-05	-5.06083e-05	-0.000625968
0.526526	-0.00558559	0.319745	-4.57014e-06	-2.35382e-05	0.000504871
0.526527	-0.00558566	0.319744	0.000311874	-2.79356e-05	0.000302361
0.526525	-0.00558858	0.319742	-0.000423293	-0.000986435	-0.000156204
0.526525	-0.00559136	0.319741	-0.000271909	-0.00158428	-0.00051287
0.526527	-0.00559298	0.319744	0.000669104	-0.0015978	0.00078559
0.526525	-0.00559154	0.319742	-0.000431331	-0.000582028	-0.000194983
0.526525	-0.00559004	0.31974	-0.00197088	0.000118165	-0.0032553
0.526526	-0.0055886	0.319744	-0.00122149	0.000560707	-0.00112273
0.526526	-0.00558712	0.319742	-0.00121107	0.000866284	-0.0017172
0.526527	-0.00559006	0.319746	-0.00030739	-0.000400455	-5.55816e-05
0.526525	-0.0055886	0.319742	-0.000910833	0.000219669	-0.00136539
0.526526	-0.00558892	0.319745	-0.000642583	-0.000331835	-5.26276e-05
0.526525	-0.00559113	0.319741	-0.000794512	-0.000709409	-0.00139982
0.526526	-0.00559138	0.319745	-0.000239112	-0.000475408	0.000345208
0.526526	-0.00559279	0.319742	-0.000112514	-0.000758307	-0.000650519
0.526527	-0.00559317	0.319749	0.000150479	-0.00099666	0.00175933
0.526527	-0.00559441	0.319749	0.000366909	-0.00119636	0.00104943
0.526525	-0.00559527	0.319742	-0.000647224	-0.000753751	-0.00141525
0.526525	-0.00559539	0.319745	-0.000455416	-5.75838e-05	-0.000492474
0.526527	-0.00559476	0.319745	0.000273364	-4.14603e-05	-5.20797e-05
0.526527	-0.00559585	0.319748	0.000231992	-0.000461812	0.000963586
0.526527	-0.00559728	0.319746	8.80477e-05	-0.000805194	-0.000360442
0.526527	-0.00559449	0.319746	0.000363405	0.00038366	0.000137739
0.526527	-0.00559722	0.319746	0.000200986	-0.000657312	6.91736e-05
0.526526	-0.00559578	0.319742	-0.000437937	4.29402e-05	-0.00114318
0.526527	-0.00560017	0.319745	6.37686e-05	-0.00143719	0.000114285
0.526527	-0.00559724	0.319749	0.000310257	1.8987e-05	0.0013862
0.526527	-0.00559593	0.319745	0.000220016	0.00044906	-3.15853e-05
0.526528	-0.00559726	0.31975	0.000208511	-0.000142387	0.00146948
0.526525	-0.00559722	0.319745	-0.000841488	-8.22836e-05	-0.00120383
0.526525	-0.00560014	0.319748	-0.000313401	-0.00102712	0.000510507
0.526526	-0.0055959	0.319746	-0.000142706	0.000725699	-0.00010191
0.526526	-0.00560128	0.319745	0.000162539	-0.000933799	-0.000653822
