-0.0058773,0.0019607,-0.0072639
0.28498,0.0069017,0.17894
0.11776,0.0089002,0.095553
9.6222,-0.0006222,-0.00011273
1.7968,-0.016287,-0.083633
-13.541,-0.020195,-0.02345
