0.0063425,0.013577,-0.0095956,0.016007,0.0039864
-0.050336,-0.016172,-0.020188,-0.034136,-0.0057647
-0.12676,-0.068394,-0.036811,-0.1009,-0.022549
0.014092,0.0052255,0.025106,0.0036431,-0.016471
0.024061,0.055669,0.032717,0.047796,0.016998
0.024213,0.12685,0.055032,0.088311,0.077133
