Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.572813	0.0380474	0.420564	-2.84725e-05	-0.00035252	-0.000245776
0.572818	0.0380513	0.420539	0.000248607	0.000304374	-0.000463602
0.572818	0.0380471	0.420545	-0.000736663	-0.000638228	-0.000544365
0.572818	0.0380495	0.420542	-0.000495413	9.69608e-05	-0.000921039
0.572817	0.0380501	0.420543	-0.000614589	0.000558226	-0.000506829
0.572818	0.0380499	0.420541	-0.000110522	0.000422722	-0.00101271
0.572818	0.0380454	0.420542	-0.000106455	-0.000794156	-0.000145271
0.572818	0.0380506	0.420545	-3.07733e-05	0.000569996	0.000820731
0.572818	0.0380465	0.420542	-5.29924e-05	-0.00122135	-0.000388443
0.572817	0.0380502	0.420542	-0.000346356	0.000736808	-0.000712688
0.57282	0.0380479	0.420546	0.000500503	-0.00051316	0.000853912
0.572818	0.0380481	0.420545	0.00108033	-0.000409005	0.00139364
0.572819	0.0380469	0.420544	0.000849645	-0.000712239	0.000433181
0.572818	0.0380468	0.420542	0.000260354	-0.000527229	-0.000506562
0.572819	0.0380473	0.420544	0.000435202	-0.000360464	0.000138407
0.572818	0.0380436	0.420547	0.000206763	-0.00140908	0.00113677
0.572819	0.0380449	0.420542	0.000963127	-0.000776082	-0.00428322
0.572818	0.0380498	0.420544	0.000527953	0.00100284	-0.00263552
0.572818	0.0380454	0.420549	0.000434309	-0.00042194	3.83225e-05
0.57282	0.0380481	0.420546	0.000730604	0.000298228	-0.00128656
0.572818	0.038045	0.420547	-5.64928e-05	-0.00093355	-0.00024676
0.572819	0.0380504	0.420545	0.000281881	0.0015409	-0.0014081
0.57282	0.0380465	0.420546	0.000707977	-0.000536697	-0.000133
0.572818	0.0380486	0.420541	-0.000140259	0.000641682	-0.00199527
0.572818	0.0380464	0.420543	0.000102947	-0.000584878	-0.000396168
0.572819	0.0380514	0.420546	-3.88934e-05	0.00114476	0.000254402
0.572818	0.0380456	0.420545	-0.000217981	-0.000801003	-0.00032209
0.572819	0.0380497	0.420545	0.000135605	0.000543652	-0.000292989
0.572817	0.0380497	0.420547	-0.000411369	0.000289799	0.000900489
0.572818	0.0380451	0.420546	-2.22105e-05	-0.00139582	0.000114343
0.572818	0.0380515	0.420543	-2.66349e-05	0.00119906	-0.00102307
0.57282	0.0380439	0.420547	0.000788373	-0.00173581	0.000658793
