Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.516898	-0.212264	0.3448	9.11765e-05	-5.18443e-06	0.000548275
0.516906	-0.212246	0.344787	7.77865e-05	-3.87787e-05	-7.79199e-05
0.517005	-0.212	0.344783	-0.00128911	-0.00236474	-0.000655257
0.517006	-0.211999	0.344783	-0.000693594	-0.001701	-3.30232e-05
0.517008	-0.211998	0.344789	-1.7827e-05	-0.0014068	0.00169571
0.517008	-0.211997	0.344787	-5.76509e-05	-0.000547512	0.000290553
0.517009	-0.211992	0.344784	0.000240501	0.00108255	-0.000762469
0.517006	-0.211995	0.344782	-0.000771798	-0.000113028	-0.000757988
0.517005	-0.211998	0.344781	-0.000919574	-0.00108653	-0.000957561
0.517008	-0.211995	0.344787	0.00026863	6.35808e-05	0.00102809
0.517009	-0.211994	0.344782	0.0004106	0.000525471	-0.000725344
0.517008	-0.211995	0.344782	-0.000897385	0.000262188	-0.00113878
0.517008	-0.211994	0.344785	-0.000581933	0.000674838	-3.45839e-05
0.517006	-0.211996	0.344784	-0.00107632	-0.000336321	-0.000299372
0.517007	-0.211996	0.344787	-0.000540434	-0.000339892	0.000582411
0.517008	-0.211994	0.344785	3.73967e-05	0.000732564	-0.000114965
0.517009	-0.211994	0.344787	0.000275452	0.00040019	0.000739151
0.517008	-0.211992	0.344785	-0.00022909	0.000903476	-0.000359161
0.517008	-0.211994	0.344785	-9.04961e-05	6.52911e-05	-0.000309458
0.517006	-0.211998	0.344787	-0.000887027	-0.00126086	0.000444859
0.517008	-0.211997	0.344785	0.00107989	-0.000967037	0.000371612
0.517009	-0.211992	0.344784	0.00115819	0.000822502	-0.000159283
0.517006	-0.211994	0.344785	8.42184e-05	0.000175776	0.000139268
0.517007	-0.211992	0.34478	0.000291377	0.000593616	-0.000895232
0.517009	-0.211996	0.344789	0.000638161	-0.000823304	0.00207399
0.517008	-0.211993	0.344785	0.000542684	0.000491746	-3.92054e-05
0.517006	-0.211998	0.344786	-0.000603833	-0.00151756	0.000216999
0.517007	-0.211997	0.344782	0.000799095	-0.000958497	-0.000557717
0.51701	-0.211993	0.344785	0.00175395	0.000593182	0.000927469
0.517007	-0.211996	0.344786	0.000246618	-0.000417113	0.000785092
0.517008	-0.211995	0.344783	0.000513205	-0.000359424	-0.000410609
0.517008	-0.211995	0.344784	0.00033819	-0.000243737	0.000187543
0.517008	-0.211994	0.344785	0.000440835	0.0003037	0.000602644
0.517009	-0.211992	0.344788	-0.000753806	-0.00259204	0.00210047
0.517007	-0.211997	0.344786	-0.00115712	-0.00341992	0.000565751
0.517009	-0.211995	0.344784	-0.000417921	-0.00205722	-0.000611231
0.517008	-0.211997	0.344788	-0.00055762	-0.0019994	0.00102391
0.517007	-0.211997	0.344785	-0.00194629	-0.00458173	0.000109653
0.517009	-0.211995	0.344787	-0.000997788	-0.00295884	0.000526285
0.517007	-0.211997	0.344785	-0.00119519	-0.00265604	-4.18919e-05
0.517008	-0.211993	0.344783	-0.000541754	-0.000474744	-0.000860661
0.51701	-0.211994	0.344785	0.000141188	-0.00115662	0.000113291
0.517009	-0.211994	0.344784	-0.000418331	-0.000765249	-0.000207199
0.517009	-0.211994	0.344785	-8.0571e-05	-0.00064275	0.00024357
0.517009	-0.211992	0.344786	-0.000123488	6.31149e-05	0.00074935
0.517007	-0.212002	0.344785	-0.000745837	-0.00296418	-1.20362e-05
0.517005	-0.211995	0.344782	-0.00112929	0.000226322	-0.00120297
0.517009	-0.211994	0.344785	0.000237257	0.000356144	0.000373847
0.517009	-0.211994	0.344786	0.000442871	0.000142798	0.000668852
0.517008	-0.211995	0.344785	-0.000188649	-0.000296946	7.1268e-05
0.517009	-0.211994	0.344784	0.00010476	0.000259414	-0.000343933
0.517007	-0.211997	0.344787	-0.000373266	-0.000775871	0.000662762
0.517007	-0.211995	0.344783	-0.000270436	1.57341e-07	-0.000888365
0.517007	-0.211995	0.344785	3.33614e-05	-7.50185e-05	0.000241303
0.517008	-0.211995	0.344785	1.81157e-05	-6.25628e-05	0.000118826
0.517006	-0.211998	0.344782	-0.000350985	-0.000974238	-0.000748672
0.517007	-0.211992	0.344779	2.77802e-05	0.00139372	-0.00137816
0.517008	-0.211995	0.344784	0.000166801	-0.000171226	0.000437722
0.517007	-0.211995	0.34478	-0.000132067	-3.24195e-05	-0.000604837
0.517008	-0.211994	0.344785	0.000330597	0.000345955	0.000865529
0.51701	-0.211989	0.344786	0.000799461	0.00166824	0.00103334
0.517008	-0.211994	0.344787	-5.46724e-05	-0.000318675	0.000731334
0.517008	-0.211995	0.344784	-0.000208839	-0.000681256	-0.000382518
0.517008	-0.211997	0.344787	-9.41863e-05	-0.000939212	0.000615803
0.517007	-0.211998	0.344784	-0.000558503	-0.00106607	-0.00050498
0.517007	-0.211995	0.344783	-0.000353126	-6.93732e-05	-0.000216037
0.517009	-0.211992	0.344784	0.000175099	0.000859845	-0.00020432
0.517009	-0.211993	0.344783	0.000112695	1.5276e-05	-0.000195145
0.517007	-0.211993	0.344783	-0.000433788	0.000123461	-0.000446608
0.517007	-0.211996	0.344787	-0.000210951	-0.00102386	0.000975585
0.517008	-0.211995	0.344786	7.7717e-05	-0.000233776	0.000629314
0.517006	-0.211994	0.344783	-0.000426222	6.57885e-05	-0.000751141
0.517007	-0.211998	0.344784	-0.000156121	-0.00107384	-0.000119011
0.517008	-0.211995	0.344785	0.000526333	0.000111708	0.000237083
0.517008	-0.211992	0.344785	0.000196816	0.00115465	0.000191469
0.517006	-0.211996	0.344785	0.000869042	0.00255564	-0.0001197
0.517008	-0.211995	0.344788	0.0011738	0.00238155	0.000815019
0.517007	-0.211997	0.344781	0.000685795	0.00131783	-0.001779
0.517009	-0.211992	0.344782	0.00106121	0.00245171	-0.000891326
0.517007	-0.211995	0.344785	0.00107148	0.000465722	0.00117011
0.517008	-0.211997	0.344785	0.00100633	-0.000753776	0.000777976
0.517009	-0.211992	0.344787	0.00123895	0.00153626	0.000966606
0.517007	-0.211996	0.344783	0.000364539	-0.000387286	-0.000588875
0.517009	-0.211995	0.344788	0.000671865	0.00014206	0.00133355
0.517009	-0.211995	0.344787	0.00053602	0.000127117	0.00051167
0.517008	-0.211995	0.344786	-4.27683e-05	-0.000334225	-1.98117e-05
0.517008	-0.211995	0.344785	0.00109602	-0.000124535	0.000567662
0.517006	-0.211996	0.344782	0.000189066	-0.000462771	-0.00071821
0.517007	-0.211998	0.344784	0.000755947	-0.00100464	0.000784937
0.517008	-0.211993	0.344785	0.00084173	0.000820069	0.000511959
0.517008	-0.211993	0.344785	0.000598746	0.000525363	0.000370166
0.517008	-0.211995	0.344784	0.000193812	-0.000603867	2.38408e-05
0.517005	-0.211997	0.344783	-0.00200379	-0.00386847	-0.000108708
0.517008	-0.211995	0.344785	-0.000477242	-0.00212436	0.000678765
0.517008	-0.211994	0.344783	-0.000194513	-0.00111574	-0.000411539
0.517008	-0.211997	0.344788	-0.000283909	-0.00194771	0.00159851
0.517009	-0.211989	0.344783	-6.29276e-07	0.000670086	-0.000755692
0.517009	-0.211991	0.344781	-0.000158271	-0.000152523	-0.000903949
0.517007	-0.211994	0.344785	-0.000810075	-0.00104783	0.000419809
0.517009	-0.211995	0.344788	0.000154969	-0.000946691	0.00147692
0.517007	-0.211998	0.344785	-0.000290941	-0.00155475	9.15999e-05
0.517008	-0.211995	0.344787	-0.000271549	-0.000574128	0.000521951
0.517007	-0.211994	0.344784	-0.00023551	0.000159278	-0.000503262
0.517009	-0.211991	0.344786	0.000468648	0.000949657	0.000478484
0.51701	-0.211992	0.344783	0.000576697	0.000585429	-0.000675378
0.517008	-0.211995	0.344787	-0.000270333	-0.000514222	0.000631112
0.517007	-0.211996	0.344788	-0.000167188	-0.000371532	0.0008563
0.517008	-0.211997	0.344784	-0.000248088	-0.000654362	-0.000717141
0.517005	-0.211999	0.344787	-0.00092192	-0.0013238	0.000450496
0.517008	-0.211994	0.344784	0.00050139	0.000874811	-0.000749934
0.517006	-0.211995	0.344784	-0.000429907	0.00026428	-0.000360081
0.517007	-0.211995	0.344783	-0.000165663	-0.000283053	-0.000675844
0.517006	-0.211999	0.344783	-0.000213041	-0.00124976	-0.000487765
0.51701	-0.211993	0.344784	0.000790103	0.000935218	0.000405332
0.517008	-0.211993	0.344783	0.000275555	0.000713545	-0.000127807
0.517007	-0.211996	0.344784	-0.000181747	-0.000507337	-6.12418e-05
0.517007	-0.211996	0.344787	-0.000130306	-0.000312893	0.000870396
0.517008	-0.211992	0.344782	9.52741e-05	0.000927347	-0.000754308
0.517009	-0.211995	0.344789	-0.000782215	-0.000121137	0.00103357
0.517009	-0.211993	0.344785	-0.000450512	0.000430344	-0.00078203
0.517008	-0.211992	0.344785	-0.000917645	0.000418869	-0.000489099
0.517009	-0.211995	0.344789	-0.000273675	-0.000871977	0.00091752
0.517008	-0.211993	0.344784	-0.000535613	0.000565915	-0.00110185
0.517006	-0.211995	0.344783	-0.00107333	-0.000493335	-0.0011309
0.517008	-0.211996	0.344784	-0.00014628	-0.000408265	-0.000326044
0.517008	-0.211995	0.344785	-1.70483e-05	0.000160087	6.12299e-05
0.517007	-0.211998	0.344787	-0.00141346	-0.000418066	-0.000142569
0.517008	-0.211995	0.344785	-0.00063105	0.000709163	-0.000702105
0.51701	-0.211994	0.344788	-2.3957e-05	0.000875466	0.000357966
0.517007	-0.211994	0.344782	-0.00104982	0.000354558	-0.00192327
0.517009	-0.211997	0.344787	-6.00084e-05	-0.000990315	0.000384703
0.517008	-0.211992	0.344784	-0.000106533	0.00149716	-0.000192818
0.517009	-0.211994	0.344788	8.42094e-05	-0.000115244	0.00123614
0.517007	-0.211996	0.344785	-0.00069891	-0.000391691	-0.000418899
0.517008	-0.211993	0.344785	0.000158279	0.00064479	-0.000410735
0.517008	-0.211995	0.344783	-0.000256578	-0.000554923	-0.00112832
0.517007	-0.211995	0.344783	-0.000263636	0.000173548	-0.000327091
0.517009	-0.211995	0.344786	0.000316124	4.11453e-06	0.000593804
0.517008	-0.211995	0.344787	-0.000261705	-0.000404971	0.000494966
0.517009	-0.211995	0.344785	0.000268129	0.000154856	-0.000210834
0.51701	-0.211993	0.344787	0.000457622	0.000543671	0.000339059
0.517008	-0.211993	0.344784	-0.000247887	0.000520788	-0.000593037
0.517009	-0.211991	0.344785	0.000255404	0.000749495	-0.000104649
0.517009	-0.211994	0.344788	-0.000185786	-0.000461401	0.00142699
0.517009	-0.211996	0.344784	-0.00274505	4.30503e-05	-0.00430294
0.517008	-0.211994	0.344784	-0.00225706	0.000706792	-0.00318469
0.517009	-0.211993	0.344787	-0.00144712	0.000961837	-0.00146598
0.51701	-0.211995	0.344785	-0.000701956	6.79654e-05	-0.00160453
0.51701	-0.211993	0.344789	-0.000731357	0.000650598	0.000150091
0.517008	-0.211994	0.344784	2.58286e-05	-0.000383032	-0.000978601
0.517008	-0.211993	0.344783	-0.000246349	-0.000196768	-0.00112137
0.517009	-0.211992	0.344783	0.000535363	0.000722829	-0.000378278
0.51701	-0.211994	0.344786	0.000493884	-0.000613881	0.0010357
0.517008	-0.211993	0.344787	-1.00628e-05	0.000186959	0.000762981
0.517008	-0.211992	0.344782	-0.000249436	0.000216369	-0.00128131
0.517006	-0.211997	0.344786	-0.000709259	-0.0013184	0.000185818
0.517006	-0.211995	0.344782	0.00119906	-0.000803747	0.00148398
0.517008	-0.211992	0.344784	0.00178837	0.000778408	0.0019827
0.517008	-0.211992	0.344781	0.000895848	0.000355561	-7.04527e-05
0.517009	-0.211994	0.344785	0.000991244	-0.000437327	0.0013633
0.517008	-0.211993	0.344784	0.00042623	-0.000211434	0.000518736
0.517009	-0.211992	0.344785	0.000500195	0.000317769	0.000898788
0.51701	-0.211991	0.344785	0.000555927	0.000675236	0.000554025
0.517009	-0.211993	0.344784	4.25371e-05	-0.000508113	4.87903e-05
0.517009	-0.211994	0.344787	0.00028936	-0.000425291	0.00086615
0.51701	-0.211987	0.34478	0.000207262	0.00186326	-0.00157354
0.517009	-0.211992	0.344784	-0.000143295	-0.000291031	0.000402926
0.517008	-0.211993	0.344786	-0.000327662	-0.000662857	0.000668084
0.51701	-0.211991	0.344785	0.000475599	0.000413449	0.000374996
0.517009	-0.211992	0.344787	7.48698e-05	-0.000202372	0.000731429
0.517009	-0.21199	0.344781	-0.000100771	6.34808e-05	-0.00123461
0.517009	-0.211992	0.344787	-0.000147026	-0.000514409	0.000880072
0.517009	-0.211992	0.344784	-0.00134808	-0.00357873	0.000465591
0.517007	-0.211995	0.344785	-0.00168058	-0.00355894	0.000438767
0.517008	-0.211992	0.344784	-0.00086592	-0.00160793	-0.000273398
0.517009	-0.211992	0.344784	-0.00028307	-0.00135135	-0.000158178
0.517008	-0.211995	0.344784	-0.000689878	-0.00194558	-9.61734e-05
0.517009	-0.211993	0.344781	-0.000246752	-0.000907925	-0.000904983
0.517008	-0.211995	0.344784	-0.000453075	-0.00115288	0.00070848
0.517009	-0.211992	0.344786	2.46373e-05	0.000143881	0.000867442
0.517009	-0.211992	0.344781	0.000104457	6.31153e-05	-0.000658271
0.517009	-0.211994	0.344783	8.33755e-05	-0.000544757	-5.89295e-05
0.517009	-0.211994	0.344785	-3.44954e-06	-0.000390395	0.000353549
0.517007	-0.211995	0.344783	-0.000652025	-0.000610022	-0.000471445
0.517011	-0.211991	0.344785	0.000494988	0.000486744	0.00041416
0.51701	-0.211992	0.344785	-0.000886169	0.0002358	-0.00040562
0.517008	-0.211994	0.344784	-0.00160866	-0.00065529	-0.000665675
0.517007	-0.211996	0.344785	-0.00107796	-0.000976535	-4.69607e-05
0.517009	-0.211992	0.344784	-0.000184403	0.000781679	-0.000105801
0.517008	-0.211996	0.344788	-0.000501758	-0.000980673	0.000801267
0.517007	-0.211996	0.344781	-0.000555826	-0.000597239	-0.00168482
0.517009	-0.211995	0.344783	4.53342e-05	-8.933e-06	-0.000325233
0.517007	-0.211993	0.344782	-0.00035512	0.00063779	-0.000130212
0.517006	-0.211995	0.34478	-0.000635894	5.32392e-05	-0.00134262
0.51701	-0.211994	0.344786	0.000779651	0.000200033	0.00110279
0.517006	-0.211994	0.34478	-0.000698879	-1.97028e-05	-0.00123235
0.517008	-0.211996	0.344784	2.73872e-05	-0.000186225	0.000386426
0.517006	-0.211995	0.344783	-0.000491577	-1.33554e-05	-5.8649e-05
0.517008	-0.211994	0.344786	0.000337371	0.000330077	0.00118679
0.517006	-0.211996	0.344784	-0.000683951	-0.000585704	-4.79e-05
0.517008	-0.211993	0.34478	0.000223639	0.000491288	-0.00100404
0.517006	-0.211997	0.344783	-0.000461455	-0.00104505	-0.000153718
0.517009	-0.211992	0.344784	0.000811509	0.00106617	0.000277884
0.517008	-0.211996	0.344787	0.000108927	-0.000737375	0.00147092
0.517008	-0.21199	0.344784	9.97775e-05	0.00160423	-0.000274887
0.517009	-0.211992	0.344785	0.000393412	0.000437146	0.000197983
0.517005	-0.211994	0.34478	-0.000953264	-0.000406763	-0.00151846
0.517007	-0.211998	0.344783	-0.000160832	-0.00142469	-0.00019412
0.517008	-0.211993	0.344784	0.000418253	0.000435426	0.000225333
0.517007	-0.211993	0.344784	1.8383e-05	0.000380157	0.000165446
0.517009	-0.211995	0.344784	0.000411577	-0.000403503	7.97707e-05
0.517009	-0.211994	0.344785	0.000420766	0.000204905	0.000443985
0.517009	-0.211992	0.344785	0.000185015	0.000717753	0.000376089
0.517007	-0.211995	0.344781	-0.000500894	-0.000388368	-0.00101707
0.51701	-0.211991	0.344787	0.000497934	0.00105613	0.00102486
0.517009	-0.211995	0.344785	5.33368e-06	-0.00076521	0.000188605
0.517007	-0.211995	0.344785	-0.000548336	-0.000396074	0.000202274
0.517008	-0.211995	0.344785	-0.000227229	-0.000697757	0.000156163
0.517007	-0.211999	0.344783	-0.000482299	-0.00138418	-0.000247563
0.517009	-0.211993	0.344786	0.000146066	0.000442487	0.000624142
0.517007	-0.211997	0.344784	-0.000287971	-0.000689229	-0.000452307
0.517006	-0.211998	0.344786	-0.000454504	-0.000424187	0.000235647
0.517009	-0.211994	0.344787	0.00164798	0.000101525	0.00123878
0.517009	-0.211994	0.344783	0.000908159	0.000113504	-0.000446993
0.517009	-0.21199	0.344785	0.000765331	0.00106349	0.000633564
0.517008	-0.211995	0.344783	0.000268113	-0.000794971	-0.000473709
0.517012	-0.211988	0.344788	0.00113682	0.00137108	0.00449421
0.517011	-0.211991	0.344785	0.000423897	-8.261e-05	0.00251147
0.517007	-0.211995	0.344783	-0.000769337	-0.00134548	-0.00202938
0.517007	-0.211998	0.344788	-0.000628148	-0.00193144	0.000372014
0.517009	-0.211993	0.344785	0.000646332	0.000488706	-0.000880229
0.51701	-0.211993	0.344788	0.00038533	0.000321728	0.000248062
0.51701	-0.211992	0.344787	0.00029611	0.00018379	-0.000312172
0.517007	-0.211995	0.344784	-0.000672736	-0.000696054	-0.000969096
0.517008	-0.211995	0.344786	-0.000160542	-0.00047649	-0.000235079
0.517011	-0.211991	0.344787	0.00093514	0.000894071	0.000474252
0.51701	-0.211991	0.344787	0.000325465	0.000675745	0.000340873
0.517007	-0.211996	0.344783	-0.000729181	-0.00140333	-0.00141974
0.517007	-0.211995	0.344783	-0.000587223	-0.000363765	-0.000918946
0.517009	-0.211993	0.344786	0.000215611	0.000662783	0.000670122
0.517011	-0.21199	0.344784	0.000888174	0.00129709	-0.000527145
0.517011	-0.211988	0.344786	0.000456417	0.00139885	0.000466272
0.51701	-0.211991	0.344786	0.000119815	-6.43485e-05	0.000333192
0.517006	-0.211994	0.344782	-0.00121612	-0.00120461	-0.00132403
0.51701	-0.211992	0.344785	0.000332094	-0.000134391	0.000227527
0.517007	-0.211995	0.344786	-0.000701415	-0.000879972	0.000310234
0.517009	-0.211992	0.344784	0.000444528	0.000728545	0.000106992
0.517008	-0.211992	0.344782	-0.000174361	0.000110946	-0.000764221
0.517009	-0.211995	0.344785	3.47448e-06	-0.00103945	0.00032783
0.517008	-0.211992	0.344785	-0.000113632	0.000385962	0.000274506
0.51701	-0.211991	0.344785	0.000612591	0.000598108	0.000540792
0.517007	-0.211992	0.344781	-0.000379321	0.000527397	-0.00126335
0.517009	-0.211992	0.344784	0.000538396	0.000157815	0.000262587
0.517008	-0.21199	0.344781	-0.000242435	0.000836195	-0.000995832
0.51701	-0.211992	0.344789	0.000402294	-0.000106098	0.0019376
0.51701	-0.211992	0.344786	0.000317768	-8.57934e-05	0.000357439
0.517011	-0.211991	0.344786	0.000425391	-9.25094e-05	0.00013445
0.517008	-0.211991	0.344783	-0.00045747	0.000148489	-0.00112181
0.517009	-0.211995	0.344788	-0.000196051	-0.000992441	0.0010012
0.517008	-0.211995	0.344785	-0.000341581	-0.00057804	-0.000123431
0.517008	-0.211993	0.344784	-5.45006e-05	9.24528e-05	-0.000601504
0.517008	-0.211993	0.344787	-0.000290035	0.000139089	0.00059037
0.51701	-0.211991	0.344784	0.000479022	0.000948781	-0.000661952
0.517007	-0.211993	0.344783	-0.000599343	-0.000165106	-0.000651931
0.517008	-0.211994	0.344788	-0.000890864	0.000148961	0.000560553
0.517008	-0.211996	0.344787	-0.000790344	-0.000817227	-0.000184096
0.517009	-0.211991	0.344781	-0.000526996	0.000983881	-0.00199673
0.517008	-0.211993	0.344782	-0.000381827	0.000712767	-0.00132349
0.517009	-0.211991	0.344781	-6.34713e-05	0.000957717	-0.000886533
0.517009	-0.211992	0.344786	-0.00122871	2.10638e-05	0.000440829
0.517007	-0.211994	0.344781	-0.00136642	-0.000316743	-0.00152473
0.517008	-0.211995	0.344783	-0.000703308	-0.000272391	-0.000653275
0.517009	-0.211992	0.344783	-0.000179382	0.000794783	-8.35453e-05
0.517009	-0.211993	0.344785	-0.00166602	-0.00313435	0.00113366
0.517009	-0.21199	0.344784	-0.00112535	-0.00132837	0.000317192
0.517009	-0.211992	0.34478	-0.000981229	-0.00154622	-0.00109144
0.517008	-0.211992	0.344781	1.21314e-05	-0.00202631	-5.24846e-05
0.517009	-0.211993	0.344785	0.000338304	-0.00212644	0.00127641
0.51701	-0.211992	0.344786	0.000226334	-0.00100793	0.000999908
0.517009	-0.211991	0.344786	3.33204e-05	-0.00016563	0.000714773
0.517008	-0.21199	0.344779	-0.000227635	-0.000107389	-0.00178527
