Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.306939	1.66706e-05	0.486936	-8.43512e-05	0.00206486	0.00507427
0.306939	2.34601e-05	0.486936	-0.000215355	-0.0015739	0.000138083
0.306943	2.56646e-05	0.48694	0.00351736	0.00734523	0.00451853
0.306945	3.04447e-05	0.486939	0.002971	-0.000399825	-0.000806612
0.306949	2.60318e-05	0.486941	0.00399782	0.00475709	0.0019564
0.30695	2.39601e-05	0.486939	3.59263e-05	0.000629522	-0.00280248
0.306951	2.48914e-05	0.486941	0.00191767	-0.000240532	0.00213112
0.306953	2.16017e-05	0.486946	0.00196735	0.00253583	0.00504376
0.306956	2.83978e-05	0.486947	0.0021403	-0.000974374	0.000763451
0.306961	3.01344e-05	0.486952	0.00574217	0.00633642	0.00503963
0.306967	3.31129e-05	0.486952	0.00525096	-0.00194638	-6.88805e-05
0.306973	2.81942e-05	0.486954	0.00631877	0.00313814	0.00262476
0.306975	2.57719e-05	0.486952	0.00251023	-0.00061055	-0.00218907
0.30698	2.54622e-05	0.486955	0.00453386	-0.000900698	0.00265135
0.306985	2.38181e-05	0.48696	0.00464729	0.00252188	0.00554253
0.306989	2.85203e-05	0.486961	0.00470705	-0.000799393	0.00106186
0.306998	3.244e-05	0.486967	0.00826264	0.00696169	0.00539393
0.307005	3.48665e-05	0.486967	0.00766413	-0.00126372	0.000300965
0.307014	3.32721e-05	0.48697	0.00866527	0.0037604	0.00309531
0.307019	3.20914e-05	0.486968	0.00479491	-0.000143532	-0.00161672
0.307025	3.22243e-05	0.486972	0.0067709	-0.000679077	0.00327394
0.307032	3.18248e-05	0.486978	0.00689251	0.00250538	0.00615695
0.307039	3.53734e-05	0.48698	0.0070387	-0.000852771	0.00172305
0.30705	3.98284e-05	0.486986	0.0106394	0.00678678	0.00598994
0.30706	4.14011e-05	0.486986	0.0100942	-0.00141693	0.000846545
0.307071	4.0853e-05	0.48699	0.0111109	0.00366827	0.00359079
0.307078	3.98978e-05	0.486989	0.00723738	-0.000164936	-0.00115812
0.307088	3.99673e-05	0.486993	0.00920479	-0.000593705	0.00373914
0.307097	4.04296e-05	0.486999	0.00929754	0.00268843	0.00664996
0.307106	4.33167e-05	0.487001	0.00940179	-0.000664829	0.00222621
0.307119	4.85139e-05	0.487008	0.0129836	0.00699823	0.00652693
0.307132	4.97727e-05	0.487009	0.0124294	-0.00121479	0.00140855
0.307145	5.02673e-05	0.487014	0.0134492	0.00383211	0.00415537
0.307155	4.96545e-05	0.487013	0.00959208	-2.25715e-05	-0.000588274
0.307166	4.97626e-05	0.487017	0.0115696	-0.000498985	0.00429119
0.307178	5.07077e-05	0.487024	0.0116758	0.00275112	0.00718223
0.30719	5.30946e-05	0.487027	0.0117934	-0.00060221	0.00275251
0.307205	5.86469e-05	0.487034	0.0153737	0.00705287	0.00704177
0.30722	5.95934e-05	0.487036	0.0148155	-0.00115006	0.00192084
0.307236	6.07145e-05	0.487041	0.0158273	0.00391401	0.00467413
0.307248	6.03058e-05	0.487041	0.0119609	7.32649e-05	-6.37769e-05
0.307262	6.04579e-05	0.487046	0.0139321	-0.00038505	0.00482491
0.307276	6.18282e-05	0.487053	0.0140338	0.0028775	0.00772287
0.30729	6.39294e-05	0.487057	0.0141502	-0.000474814	0.00329726
0.307308	6.98374e-05	0.487064	0.0177316	0.0071753	0.00758524
0.307325	7.06305e-05	0.487067	0.0171769	-0.00102968	0.00246331
0.307343	7.22653e-05	0.487072	0.018189	0.00402451	0.00520919
0.307357	7.20443e-05	0.487072	0.0143256	0.000182015	0.000472028
0.307374	7.22416e-05	0.487078	0.0162956	-0.000285728	0.0053582
0.30739	7.39169e-05	0.487086	0.0163958	0.00297464	0.00825496
0.307407	7.58019e-05	0.48709	0.0165114	-0.000377347	0.00383265
0.307427	8.19714e-05	0.487098	0.02009	0.00727219	0.00812112
0.307446	8.26526e-05	0.487101	0.0195341	-0.000928839	0.00300054
0.307467	8.46908e-05	0.487107	0.0205444	0.00412818	0.00574722
0.307483	8.46334e-05	0.487108	0.0166803	0.000289239	0.00101148
0.307502	8.48946e-05	0.487114	0.0186494	-0.000176582	0.00589775
0.307521	8.68398e-05	0.487122	0.0187484	0.00308482	0.00879422
0.30754	8.85901e-05	0.487127	0.0188636	-0.00026737	0.00437372
0.307562	9.49948e-05	0.487135	0.0224406	0.00737924	0.00866098
0.307584	9.56154e-05	0.487139	0.0218843	-0.00082193	0.00354093
0.307607	9.79909e-05	0.487145	0.0228925	0.00423298	0.0062864
0.307626	9.80821e-05	0.487147	0.0190281	0.000395084	0.00155284
0.307647	9.84096e-05	0.487153	0.0209955	-7.26657e-05	0.00643924
0.307668	0.000100582	0.487162	0.0210931	0.00318901	0.00933608
0.307689	0.000102241	0.487167	0.0212075	-0.000163014	0.00491809
0.307714	0.00010885	0.487177	0.024783	0.00748296	0.00920464
0.307738	0.00010944	0.487181	0.0242263	-0.000717026	0.00408479
0.307763	0.000112105	0.487188	0.0252329	0.00433792	0.00682949
0.307785	0.000112336	0.48719	0.0213678	0.000501225	0.00209732
0.307808	0.000112737	0.487197	0.0233337	3.28329e-05	0.00698373
0.307832	0.000115115	0.487206	0.0234296	0.00329472	0.009881
0.307855	0.000116718	0.487212	0.0235428	-5.76768e-05	0.00546561
0.307882	0.000123513	0.487222	0.0271165	0.00758745	0.00975164
0.307909	0.000124096	0.487226	0.0265592	-0.000612357	0.00463229
0.307936	0.000127017	0.487234	0.0275639	0.00444216	0.00737636
