0.0031201,-0.0025216,0.00053823,0.0062533
-0.129,-0.23434,-0.026767,-0.22366
0.052668,0.098542,0.011693,0.088844
0.0023206,0.0041874,-0.0012092,0.0038004
0.077377,0.034806,0.044247,0.067314
-0.032209,-0.017649,-0.020165,-0.030117
