1.2343e-05,7.2086e-06,1.7243e-06,2.5551e-06
5.2559e-05,-7.9402e-06,-1.156e-05,1.1528e-05
-2.3215e-05,2.5493e-07,6.1943e-06,-2.6824e-06
-1.1798e-05,-3.1554e-06,-2.0538e-06,-8.646e-06
-2.0676e-05,7.5364e-06,2.165e-05,-7.2202e-06
-5.1163e-06,2.087e-06,-7.7629e-06,2.9577e-07
5.2559e-05,-7.9402e-06,-1.156e-05,1.1528e-05
0.0022867,0.00017208,0.00048998,0.00018704
-0.00096926,-5.0508e-05,-0.00020313,-7.8392e-05
-0.00013748,-5.6464e-06,1.6426e-05,-8.9411e-05
-0.0012968,-3.5094e-05,-0.00077566,-8.4211e-05
0.00043641,9.3499e-06,0.00032246,2.3111e-05
-2.3215e-05,2.5493e-07,6.1943e-06,-2.6824e-06
-0.00096926,-5.0508e-05,-0.00020313,-7.8392e-05
0.00042894,2.9076e-05,8.8057e-05,3.5651e-05
6.7596e-05,-2.6885e-06,-9.9387e-06,3.4535e-05
0.00055816,7.7353e-06,0.00033238,3.3046e-05
-0.00019197,-3.5124e-06,-0.00014312,-1.1102e-05
-1.1798e-05,-3.1554e-06,-2.0538e-06,-8.646e-06
-0.00013748,-5.6464e-06,1.6426e-05,-8.9411e-05
6.7596e-05,-2.6885e-06,-9.9387e-06,3.4535e-05
0.00013585,0.00011992,3.5492e-05,9.4984e-05
3.7409e-05,-5.7468e-06,-8.6362e-05,7.3642e-05
3.71e-05,5.6863e-05,6.5975e-05,2.7694e-05
-2.0676e-05,7.5364e-06,2.165e-05,-7.2202e-06
-0.0012968,-3.5094e-05,-0.00077566,-8.4211e-05
0.00055816,7.7353e-06,0.00033238,3.3046e-05
3.7409e-05,-5.7468e-06,-8.6362e-05,7.3642e-05
0.0015563,0.00091506,0.0024531,8.7027e-05
-0.00042464,-0.00038249,-0.00099195,1.3585e-05
-5.1163e-06,2.087e-06,-7.7629e-06,2.9577e-07
0.00043641,9.3499e-06,0.00032246,2.3111e-05
-0.00019197,-3.5124e-06,-0.00014312,-1.1102e-05
3.71e-05,5.6863e-05,6.5975e-05,2.7694e-05
-0.00042464,-0.00038249,-0.00099195,1.3585e-05
0.00023265,0.00022877,0.00047834,3.9319e-05
