Xl_x	Xl_y	Xl_z	Vl_x	Vl_y	Vl_z
0.527245	0.03467	0.269476	0.000203655	0.00166663	0.000969006
0.554856	-0.0600067	0.0630667	-0.000645386	0.000103453	-0.000983529
0.554861	-0.0600067	0.0630731	0.00118791	-0.000238027	0.00163418
0.554859	-0.0600098	0.0630702	0.000289515	-0.00128705	0.000178524
0.554858	-0.0600049	0.0630703	-0.000435415	0.00069378	-0.000284093
0.554857	-0.0600096	0.0630688	-0.000597875	-0.000666008	-0.000482363
0.554857	-0.0600057	0.0630679	-0.00034318	0.000581939	-0.000436834
0.554859	-0.0600064	0.0630723	0.000542499	7.44227e-05	0.00123527
0.554858	-0.0600078	0.0630715	0.000174691	-3.18292e-05	0.000457273
0.554857	-0.0600072	0.063068	-0.000392869	-0.00010787	-0.000769282
0.554859	-0.0600094	0.0630708	0.000367238	-0.000500694	0.000325985
0.554858	-0.0600056	0.0630687	2.53063e-05	0.0006464	-0.00041089
0.554858	-0.0600068	0.0630684	-0.000458212	-0.000132571	-0.000528682
0.554859	-0.0600066	0.063071	0.000470456	-1.00541e-05	0.000629285
0.554856	-0.0600109	0.0630684	-0.000526762	-0.000635322	-0.000484668
0.554859	-0.0600058	0.0630709	0.000544909	0.000719997	0.00058108
0.554854	-0.0600105	0.0630652	-0.00128637	-0.000843032	-0.00155865
0.554858	-0.0600068	0.0630689	0.000400171	0.000752057	0.000150185
0.554857	-0.0600085	0.0630704	-0.000104576	-3.32861e-05	0.000600485
0.554855	-0.0600063	0.0630657	-0.000744761	0.000309144	-0.00106126
0.554858	-0.0600053	0.063069	0.000672482	0.000380113	0.000423796
0.554858	-0.0600064	0.0630696	0.000185337	0.000271517	0.000375384
0.554858	-0.060007	0.0630687	0.00043036	-0.000252975	0.000381202
0.55486	-0.0600017	0.0630696	-0.000854124	0.00106006	-0.00291419
0.554857	-0.060005	0.0630672	-0.00155456	-6.13346e-05	-0.00320087
0.554857	-0.0600072	0.0630696	-0.0011247	-0.00107785	-0.0014895
0.554857	-0.0600065	0.0630706	-0.000912352	-0.000187839	-0.000894319
0.554859	-0.0600066	0.06307	-0.000371169	-0.000125781	-0.0013015
0.55486	-0.0600071	0.0630705	0.00015136	-0.000595326	-0.000483578
0.554855	-0.0600074	0.0630661	-0.00145415	-0.000624173	-0.00172695
0.554859	-0.0600063	0.0630706	-5.4873e-05	-0.00316265	0.000234891
0.554858	-0.0600069	0.0630708	-0.000343254	-0.00288855	0.00025454
0.554857	-0.0600067	0.0630673	-0.00155618	-0.00193982	-0.00176591
0.554856	-0.0600026	0.0630682	-0.00141318	-0.000414345	-0.000883587
0.554858	-0.0600006	0.0630685	-0.000831129	9.54846e-05	-0.000906661
0.554857	-0.0600084	0.0630685	-0.000783345	-0.0026597	-0.000405302
0.554859	-0.0600062	0.0630708	0.00023826	-0.000688661	0.000458393
0.554857	-0.0600084	0.06307	-0.000386288	-0.0011137	9.02455e-06
0.554856	-0.0600062	0.0630654	-0.000894421	-0.000433089	-0.00143223
0.554858	-0.0600053	0.0630711	0.000292347	-9.14047e-05	0.000936561
0.554857	-0.0600023	0.063068	-0.000252706	0.000842519	-0.000481472
0.554854	-0.0600071	0.0630664	-0.00112006	-0.0010954	-0.000792085
0.554856	-0.0600102	0.0630682	-9.02534e-05	-0.00171355	0.00045205
0.554853	-0.0600061	0.0630627	-0.000971918	0.000176452	-0.00177169
0.554857	-0.0600051	0.0630691	0.000659985	0.000417777	0.000849333
0.554855	-0.0600073	0.0630658	-0.000500142	-0.000436067	-0.000565931
0.554855	-0.0600102	0.0630665	-0.00041672	-0.00131917	-0.000358389
0.554858	-0.060005	0.0630695	0.000771665	0.000865757	0.000889799
